addrNumPer,affiNumPer,cap1DicWordNumPer,cap1NonDicWordNumPer,dateNumPer,degreeNumPer,dictWordNumPer,digitNumPer,isAbstract,isAddr,isAffi,isCity,isCountry,isDegree,isEmail,isIntro,isKeyWord,isMayName,isMonth,isNote,isPage,isPhone,isPostCode,isPrep,isPubNum,isSingleCap,isState,isURL,linePos,nonDictWordNumPer,noteNumPer,phoneNumPer,pubNumPer,singleDigitNumPer,classfication_tag
0.0,0.0,0.0,1.0,0.0,0.0,0.333333333333,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.666666666667,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0.5,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.333333333333,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.666666666667,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.333333333333,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0.666666666667,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0.5,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0.5,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0.5,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.5,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.5,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0.5,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.666666666667,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0.333333333333,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.666666666667,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.333333333333,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0.8,0.0,0.0,0.0,0.209302325581,false
0.0,0.0,0.0,1.0,0.0,0.0,0.285714285714,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,22,0.714285714286,0.0,0.142857142857,0.0,0.285714285714,false
0.0,0.0,0.0,1.0,0.0,0.0,0.285714285714,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,24,0.714285714286,0.0,0.142857142857,0.0,0.311111111111,false
0.0,0.0,0.333333333333,0.666666666667,0.0,0.0,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.5,0.0,0.0,0.0,0.0,false
0.0,0.0,0.5,0.5,0.0,0.0,0.285714285714,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.714285714286,0.0,0.0,0.0,0.0,false
0.0,0.0,0.5,0.5,0.0,0.0,0.285714285714,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.714285714286,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.666666666667,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0.333333333333,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.666666666667,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0.333333333333,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.666666666667,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.333333333333,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.666666666667,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.333333333333,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.333333333333,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0.666666666667,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.5,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.333333333333,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.666666666667,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.666666666667,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0.333333333333,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.5,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.666666666667,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0.333333333333,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.333333333333,0.666666666667,0.0,0.0,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.5,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.5,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.5,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0.5,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.666666666667,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0.333333333333,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.8,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.5,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0.8,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.04,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.5,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.5,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.333333333333,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.666666666667,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.5,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.5,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.333333333333,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0.666666666667,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0.5,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0.4,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.6,0.0,0.0,0.0,0.0697674418605,false
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.5,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.5,0.0,0.0,0.0,0.0,false
0.0,0.0,0.333333333333,0.666666666667,0.0,0.0,0.222222222222,0.111111111111,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.777777777778,0.0,0.0,0.0,0.0925925925926,false
0.0,0.0,0.333333333333,0.666666666667,0.0,0.0,0.25,0.125,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.75,0.0,0.0,0.0,0.116279069767,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.666666666667,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0.333333333333,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.666666666667,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0.333333333333,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.666666666667,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0.333333333333,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.142857142857,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0.857142857143,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.142857142857,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0.857142857143,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.333333333333,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.666666666667,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.333333333333,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.666666666667,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.666666666667,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.333333333333,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.333333333333,0.666666666667,0.0,0.0,0.4,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0.6,0.0,0.0,0.0,0.0,false
0.0,0.0,0.25,0.75,0.0,0.0,0.125,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.875,0.0,0.0,0.0,0.142857142857,false
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.5,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.333333333333,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.666666666667,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.333333333333,0.666666666667,0.0,0.0,0.333333333333,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0.666666666667,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.75,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,false
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,false
