[QBXWOC+Helvetica]|||9.0|||164.5462|||251.62968|||Murfreesboro, TN 37132 |||363.1082458496094|||9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,|||251.62968,259.90903,265.42892,268.7888,271.66852,275.02838,280.54828,286.06818,291.10797,296.62787,302.14777,305.50763,311.02753,313.787,316.54645,322.78604,329.98587,332.74533,338.26523,343.78513,349.30502,354.82492,360.34482, 
[QBXWOC+Helvetica]|||9.0|||175.94586|||266.26892|||rbutler@mtsu.edu |||348.46905517578125|||9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,|||266.26892,269.62878,275.14868,280.66858,283.42804,285.58807,291.10797,294.46783,304.5474,313.06732,315.82678,320.86658,326.38647,329.14594,334.66583,340.18573,345.70563, 
[QBXWOC+Helvetica]|||11.0|||129.86737|||438.7019|||Joelle M. Key |||512.5916748046875|||11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,|||438.7019,444.58243,451.18274,457.78305,460.30295,462.82285,469.42316,472.66284,482.5028,485.7425,488.98218,496.9023,503.50262,509.26218, 
[QBXWOC+Helvetica]|||9.0|||141.74689|||399.8235|||Department of Computer Science |||550.7804565429688|||9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,|||399.8235,407.02332,412.5432,418.0631,423.583,426.94287,429.70233,438.22226,443.74216,449.26205,452.0215,454.78098,460.30087,463.1806,465.94006,473.1399,478.6598,487.17972,492.69962,498.2195,500.97897,506.49887,509.85873,512.6182,519.21765,524.25745,526.41754,531.93744,537.45734,542.49713,548.017, 
[QBXWOC+Helvetica]|||9.0|||153.14655|||397.3036|||Middle Tennessee State University |||553.4196166992188|||9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,|||397.3036,405.58295,407.74298,413.26288,418.78278,420.9428,426.4627,429.22217,435.46176,440.98166,446.50156,452.02145,457.54135,462.58115,467.62094,473.14084,478.66074,481.4202,488.01962,490.77908,496.29898,499.05844,504.57834,507.3378,514.53766,520.05756,522.21765,527.13715,532.65704,536.0169,541.0567,543.2168,545.97626,550.6562, 
[QBXWOC+Helvetica]|||9.0|||164.5462|||419.62277|||Murfreesboro, TN 37132 |||531.1013793945312|||9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,|||419.62277,427.90213,433.42203,436.7819,439.66162,443.02148,448.54138,454.06128,459.10107,464.62097,470.14087,473.50073,479.02063,481.7801,484.53955,490.77914,497.97897,500.73843,506.25833,511.77823,517.29816,522.81805,528.33795, 
[QBXWOC+Helvetica]|||9.0|||175.94586|||435.94193|||jmc3r@mtsu.edu |||514.6629638671875|||9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,|||435.94193,438.22223,446.74216,451.78195,457.30185,460.6617,470.74127,479.2612,482.02066,487.06046,492.58035,495.3398,500.8597,506.3796,511.8995, 
[QBXWOC+Helvetica]|||11.0|||193.2248|||473.9804||| |||477.3099060058594|||11.0,|||473.9804, 
[GXCWOC+Times-Bold]|||11.0|||210.3841|||53.99698|||ABSTRACT |||122.39056396484375|||11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,|||53.99698,62.636898,70.67679,77.39686,85.43675,94.076675,102.7166,111.35652,119.396416, 
[Times-Roman]|||8.0|||221.42352|||53.9978|||An environment for teaching system software concepts is |||296.3465881347656|||8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,|||53.9978,60.358025,64.917336,72.116486,76.07669,80.636,85.07585,87.59533,90.595345,95.154655,99.71397,106.55384,110.514046,115.07336,117.592834,124.791985,127.67164,132.23096,135.23099,142.43015,144.94963,148.90984,152.87004,156.83025,161.38956,163.90904,168.46835,172.9082,179.9879,183.46756,187.78705,191.26671,193.7862,197.7464,204.58626,211.66595,215.14561,219.70493,222.5846,225.10408,231.46431,235.42451,238.42455,242.38475,249.46445,253.42465,257.98398,262.5433,266.50354,270.46378,275.0231,277.54257,281.02225,288.10193,290.6214,294.10107, 
[Times-Roman]|||8.0|||231.98273|||53.9978|||discussed. The DLX architecture serves as a simple yet effective |||296.3510437011719|||8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,|||53.9978,58.557114,61.076595,64.55626,68.516464,73.075775,76.555435,80.035095,83.9953,88.55461,90.83427,94.074104,99.47414,104.03345,107.99365,111.23349,117.71318,123.11321,129.71326,132.95311,136.91331,139.91335,143.87355,148.43286,150.95235,153.47183,157.43204,161.39224,163.91173,168.47104,171.47107,175.43127,178.67113,182.15079,186.111,189.11102,193.55087,197.51108,200.99074,204.23059,208.1908,211.67046,214.91031,218.87051,222.11037,225.59003,228.10951,234.94937,239.50868,242.02817,245.98837,249.10786,253.42735,257.38757,259.90704,263.02652,266.98676,269.8664,272.74603,276.70627,280.6665,283.18597,285.70544,290.1453,294.10553, 
[Times-Roman]|||8.0|||242.54193|||53.9978|||platform for instruction. The environment consists of several |||296.34381103515625|||8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,|||53.9978,58.557114,61.076595,65.036804,67.55628,70.435936,74.99525,77.99526,84.83514,90.23517,93.11483,97.67414,100.67416,105.953835,108.47331,113.03262,116.51228,119.03176,122.03178,126.59109,130.5513,133.07079,135.59027,140.14958,144.7089,146.98856,152.26823,157.66827,162.22758,166.18779,171.46747,175.42767,179.98698,184.42683,186.94632,189.94635,194.50566,199.06497,205.90483,209.86504,214.42435,216.94383,222.22351,226.18372,230.74303,235.30234,238.782,241.30148,244.78114,247.30063,250.78029,256.05997,260.6193,263.49893,268.7786,272.25827,276.2185,280.65836,284.6186,287.6186,291.57883,294.0983, 
[Times-Roman]|||8.0|||253.10114|||53.9978|||components, including a DLX virtual machine (VM) and a |||296.3447265625|||8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,|||53.9978,57.958008,62.517323,69.35719,73.916504,78.475815,83.035126,86.99533,91.55464,94.07412,97.55378,99.833435,105.59275,108.11223,112.67154,116.631744,119.15122,123.71053,128.26985,130.78934,135.34865,139.7885,145.54782,149.50803,155.26735,161.74704,167.14708,173.74713,179.50645,183.9463,186.46579,189.46582,191.9853,196.54462,200.50482,203.0243,208.78363,215.62349,219.5837,223.5439,228.10321,230.6227,235.182,239.14221,244.90154,247.90157,254.50162,262.54147,265.54147,271.30078,275.26102,279.82034,284.37967,290.13898,294.0992, 
[Times-Roman]|||8.0|||263.66034|||53.9978|||graphical user interface (GUI), both written by the authors. |||296.345703125|||8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,|||53.9978,58.437653,61.437675,65.39788,69.95719,74.5165,77.03598,80.996185,84.95639,87.47587,93.23518,97.794495,101.274155,105.23436,108.23438,113.9937,116.513176,121.07249,123.591965,127.55217,130.5522,133.43187,137.39207,141.35228,145.31248,151.07181,154.07184,160.43207,166.91176,169.91179,172.91182,175.19148,180.9508,185.51012,190.06943,192.58891,197.14822,202.90755,209.26778,212.2678,214.7873,217.30678,219.82626,223.78647,228.34578,233.98564,238.54495,242.86444,248.5043,251.02379,255.5831,259.54333,265.1832,269.14343,273.70276,276.22223,280.78156,285.34088,288.34088,291.82056,294.1002, 
[Times-Roman]|||8.0|||274.21954|||53.9978|||Collectively, these components provide a framework upon which |||296.3465576171875|||8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,|||53.9978,59.997845,64.55715,67.07663,69.59611,73.55631,77.51652,80.035995,82.55547,86.99532,90.95553,93.475006,97.7945,100.07416,103.193634,105.71311,110.27242,114.23263,117.71229,121.67249,124.79197,128.75218,133.3115,140.15135,144.71066,149.26997,153.82928,157.78949,162.3488,164.86829,168.34795,171.34798,175.90729,178.90732,183.46663,187.90648,190.42596,194.98528,198.94548,201.94551,205.90572,208.90575,211.78542,214.78545,218.74565,225.58551,229.54572,235.90594,240.46526,243.46529,247.90514,250.90517,255.46448,260.0238,264.58313,269.14246,272.14246,278.5027,283.062,285.58148,289.54172,294.10104, 
[Times-Roman]|||8.0|||284.77878|||53.9978|||concepts ranging from operating systems topics to network |||296.34649658203125|||8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,|||53.9978,57.958008,62.517323,67.07663,71.036835,74.99704,79.55635,82.07583,85.55549,91.79535,94.79537,98.75558,103.31489,107.75474,110.274216,114.83353,119.27338,125.51324,128.3929,131.39293,135.95224,142.7921,149.03197,153.59128,158.15059,162.1108,165.11082,169.07103,171.59052,174.11,178.66931,183.10916,189.34903,192.82869,197.14818,200.62784,203.14732,207.10753,213.94739,217.42705,223.66692,226.1864,230.74571,235.30502,237.82451,241.78471,245.26437,251.50424,254.02373,258.58304,264.70255,269.26187,273.2221,275.74158,282.1018,286.66113,289.66113,294.10098, 
[Times-Roman]|||8.0|||295.338|||53.9978|||protocols can be taught in an intuitive and efficient manner. |||271.7427673339844|||8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,|||53.9978,58.557114,61.557137,66.11645,68.635925,73.19524,77.15544,81.71475,84.23423,87.71389,89.993546,93.95375,97.913956,102.47327,104.75292,109.31223,113.27244,115.55209,118.07157,122.03178,126.59109,131.03094,135.59026,138.10974,140.3894,142.90889,147.4682,149.74786,153.70807,158.26738,160.54704,163.06653,167.62584,170.14532,174.70464,177.22412,179.7436,182.26309,186.70294,190.66315,192.94281,196.90302,201.46233,206.02164,208.3013,212.2615,215.14117,218.02084,220.54033,224.50053,227.02002,230.98022,235.53954,238.05902,240.33868,247.17854,251.13875,255.69806,260.2574,264.21762,267.21762,269.49725, 
[GXCWOC+Times-Bold]|||11.0|||315.0197|||53.9978|||Categories and Subject Descriptors |||236.95582580566406|||11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,8.0,|||53.9978,62.63772,68.636795,72.59745,77.87794,83.877014,89.87609,95.15658,98.516014,103.7965,108.47576,111.4759,117.474976,124.195045,130.91512,133.91525,140.63533,147.35541,154.07549,158.03615,163.31664,168.59712,172.55779,175.55792,184.19785,189.47833,194.1576,199.43808,204.71857,208.078,214.79808,218.75874,224.75781,230.0383,234.7103, 
[Times-Roman]|||8.0|||326.29892|||54.000336|||K.3.2 [Computers and Education]: Computer and Information |||296.34912109375|||8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,|||54.000336,60.480022,62.759678,67.318985,69.59864,74.15795,78.117256,81.238556,87.71825,92.1581,99.35815,104.27764,109.197136,112.19715,116.15736,120.11756,123.59722,127.556526,131.99638,136.91588,141.83537,145.7947,151.79474,156.71423,161.63373,165.59393,170.03378,173.03381,175.5533,179.99315,184.91264,188.03214,190.55162,194.39148,200.39153,204.95084,211.7907,216.35,220.90932,223.4288,227.389,230.38904,234.2289,238.1891,242.74841,247.30772,251.14758,254.14761,258.70694,261.58658,266.1459,269.1459,275.98578,279.946,282.46548,284.98495,289.54428,294.1036, 
[Times-Roman]|||8.0|||336.85815|||54.000336|||Science Education – computer science education. |||235.3956298828125|||8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,|||54.000336,59.04019,63.0004,65.519875,69.48008,74.03939,77.999596,81.9598,84.239456,89.75896,94.31827,98.87758,102.83778,106.79799,109.31747,111.836945,116.396255,120.95557,123.23522,127.79453,130.07602,134.03622,138.59554,145.07523,149.63454,154.19385,156.71333,160.67354,164.1532,166.43286,169.91252,173.87273,176.39221,180.35242,184.91173,188.87193,192.83214,195.1118,199.072,203.63132,208.19063,212.15083,216.71014,219.22963,221.74911,226.30843,230.86774,233.1501, 
[GXCWOC+Times-Bold]|||11.0|||362.5378|||53.9978|||General Terms |||133.52012634277344|||11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,8.0,|||53.9978,63.237747,68.518234,75.238304,80.51879,85.79928,91.798355,95.15779,98.15793,106.19782,111.47831,116.7588,126.59877,131.2746, 
[Times-Roman]|||8.0|||373.5776|||53.9989|||Design, Experimentation, Human Factors, Languages |||249.31105041503906|||8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,|||53.9989,60.47859,64.4388,67.91846,70.437935,74.877785,79.437096,81.71675,83.99641,89.51591,93.95576,98.51507,102.47527,105.47529,107.99477,114.83464,118.794846,123.35416,125.873634,129.83385,132.35333,134.87282,139.43213,143.99144,146.2711,148.55077,155.03046,159.58977,166.42963,170.38983,174.94914,177.2288,182.26866,186.22887,190.18907,192.70856,197.26787,200.2679,203.74756,206.02722,208.30688,213.70692,217.66713,222.22644,226.66629,231.2256,235.1858,239.62566,243.58586,247.06552, 
[GXCWOC+Times-Bold]|||11.0|||399.2563|||53.9978|||Keywords |||108.20111846923828|||11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,8.0,|||53.9978,63.237747,68.518234,74.51731,83.27699,89.27607,94.55656,101.27663,105.9556, 
[Times-Roman]|||8.0|||410.29608|||53.998642|||DLX, GUI, virtual machine, education, system software |||257.7108459472656|||8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,|||53.998642,60.47833,65.878365,72.47841,74.758064,77.03772,83.39795,89.87764,92.87766,95.15732,97.43697,101.87682,104.3963,107.396324,109.9158,114.47511,118.43532,120.954796,123.23445,130.07431,134.03452,137.99472,142.55403,145.07352,149.63283,153.59303,155.8727,158.15236,162.11256,166.67188,171.23119,175.19139,179.1516,181.67108,184.19057,188.74988,193.30919,195.58885,197.86852,201.34818,205.66766,209.14732,211.66681,215.62701,222.46687,224.74654,228.2262,232.7855,235.66518,238.18466,244.54489,248.5051,251.50513,255.46533, 
[GXCWOC+Times-Bold]|||11.0|||435.9747|||53.9978|||1. INTRODUCTION |||169.1875457763672|||11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,|||53.9978,59.99688,62.997017,70.19615,74.87541,83.515335,91.55523,100.195145,109.554855,118.19478,126.8347,135.47462,143.51451,148.19376,157.55347,166.19339, 
[Times-Roman]|||8.0|||447.0143|||53.9978|||In this paper, we use the term system software to refer to |||296.3482666015625|||8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,|||53.9978,56.99782,61.557137,67.197,69.71648,74.27579,76.795265,80.274925,85.91478,90.47409,94.434296,98.99361,102.95381,105.953835,108.23349,113.873344,120.233574,124.19378,129.83363,134.39294,137.8726,141.83281,147.35231,149.8718,154.4311,158.39131,163.91081,166.4303,170.3905,173.39053,180.2304,185.7499,189.22955,193.54904,197.0287,199.54819,203.50839,210.34825,215.86775,219.34741,223.90672,226.78639,229.30588,235.6661,239.62631,242.62634,246.58655,252.10605,254.62553,259.18484,264.70435,267.70435,271.66458,274.54422,278.50446,281.50446,287.02396,289.54343,294.10275, 
