isAbstract,cap1DicWordNumPer,isPubNum,pubNumPer,isMayName,dictWordNumPer,isEmail,isState,addrNumPer,digitNumPer,isPostCode,isIntro,dateNumPer,nonDictWordNumPer,isSingleCap,noteNumPer,isAffi,isAddr,degreeNumPer,isURL,isPhone,affiNumPer,isKeyWord,isMonth,isPrep,phoneNumPer,isCity,classfication_tag,isNote,cap1NonDicWordNumPer,isCountry,
0,0.25,0,0.0,0,0.166666666667,0,0,0.0,0.166666666667,1,0,0.0,0.833333333333,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.75,0,
0,0.5,0,0.0,1,0.4,0,0,0.0,0.0,1,0,0.0,0.6,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.5,0,
0,0.333333333333,0,0.0,1,0.333333333333,0,0,0.0,0.0,0,0,0.0,0.666666666667,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,0,true,0,0.666666666667,0,
0,0.25,0,0.0,1,0.25,0,0,0.0,0.0,0,0,0.0,0.75,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.75,0,
0,0.25,0,0.0,1,0.25,0,0,0.0,0.0,0,0,0.0,0.75,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.75,0,
0,0.75,0,0.0,0,0.5,0,0,0.0,0.166666666667,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.25,1,
0,0.5,0,0.0,0,0.4,0,0,0.0,0.0,0,0,0.0,0.6,1,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,1,true,0,0.5,0,
0,0.5,0,0.0,0,0.4,0,0,0.0,0.0,0,0,0.0,0.6,1,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,1,true,0,0.5,0,
0,0.666666666667,0,0.0,0,0.666666666667,0,0,0.0,0.0,0,0,0.0,0.333333333333,1,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,1,true,0,0.333333333333,0,
0,0.666666666667,0,0.0,0,0.5,0,0,0.0,0.25,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.333333333333,0,
0,0.666666666667,0,0.0,0,0.666666666667,0,1,0.0,0.0,0,0,0.0,0.333333333333,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.333333333333,0,
0,0.714285714286,0,0.0,0,0.555555555556,0,0,0.222222222222,0.111111111111,1,0,0.0,0.444444444444,1,0.0,0,2,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.285714285714,2,
0,0.25,0,0.0,0,0.25,0,0,0.0,0.0,0,0,0.0,0.75,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,0,true,0,0.75,1,
0,0.75,0,0.0,0,0.6,0,0,0.4,0.2,1,0,0.0,0.4,0,0.0,0,2,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.25,1,
0,0.75,0,0.0,0,0.6,0,0,0.4,0.2,1,0,0.0,0.4,0,0.0,0,2,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.25,1,
0,0.75,0,0.0,0,0.6,0,1,0.2,0.2,0,0,0.0,0.4,0,0.0,0,1,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.25,1,
0,0.666666666667,0,0.0,0,0.5,0,0,0.0,0.25,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.333333333333,0,
0,0.25,0,0.0,1,0.2,0,0,0.0,0.2,0,0,0.0,0.8,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.75,0,
0,0.25,0,0.0,1,0.2,0,0,0.0,0.2,0,0,0.0,0.8,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.75,0,
0,0.5,0,0.0,1,0.4,0,0,0.0,0.2,1,0,0.0,0.6,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.5,0,
0,0.5,0,0.0,1,0.4,0,0,0.0,0.2,1,0,0.0,0.6,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.5,0,
0,0.25,0,0.0,0,0.25,0,0,0.0,0.0,0,0,0.0,0.75,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.75,0,
0,0.4,0,0.0,0,0.428571428571,0,1,0.0,0.0,0,0,0.0,0.571428571429,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.6,1,
0,0.8,1,0.125,0,0.5,0,0,0.0,0.125,1,0,0.0,0.5,0,0.125,1,0,0.0,0,0,0.125,0,0,2,0.0,1,true,1,0.2,0,
0,0.25,0,0.0,0,0.2,0,0,0.0,0.2,0,0,0.0,0.8,0,0.0,0,0,0.0,0,1,0.0,0,0,0,0.2,0,true,0,0.75,0,
0,0.666666666667,0,0.0,0,0.5,0,0,0.0,0.0,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.333333333333,0,
0,0.666666666667,0,0.0,0,0.5,0,0,0.0,0.0,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.333333333333,0,
0,0.333333333333,0,0.0,1,0.2,0,0,0.0,0.2,0,0,0.0,0.8,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.666666666667,1,
0,0.666666666667,0,0.0,1,0.666666666667,0,0,0.333333333333,0.333333333333,0,0,0.0,0.333333333333,0,0.0,0,1,0.0,0,0,0.0,0,0,1,0.0,0,true,0,0.333333333333,0,
0,0.666666666667,0,0.0,0,0.5,0,0,0.0,0.25,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,2,0.0,1,true,0,0.333333333333,0,
0,0.75,0,0.0,0,0.5,0,0,0.0,0.166666666667,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,2,0.0,1,true,0,0.25,1,
0,0.25,0,0.0,0,0.2,0,0,0.0,0.0,0,0,0.0,0.8,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.75,1,
0,0.25,0,0.0,0,0.2,0,0,0.0,0.0,0,0,0.0,0.8,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.75,1,
0,0.666666666667,0,0.0,0,0.5,0,0,0.0,0.0,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.333333333333,0,
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,1.0,0,
0,0.5,0,0.0,2,0.4,0,0,0.0,0.2,0,0,0.0,0.6,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,2,true,0,0.5,0,
0,0.75,0,0.0,1,0.5,0,0,0.0,0.166666666667,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,1,true,0,0.25,1,
0,0.75,0,0.0,1,0.5,0,0,0.0,0.166666666667,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.25,1,
0,0.666666666667,0,0.0,1,0.5,0,0,0.0,0.25,0,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.333333333333,1,
0,0.4,0,0.0,0,0.375,0,1,0.0,0.0,0,0,0.0,0.625,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.6,1,
0,0.4,0,0.0,0,0.375,0,1,0.0,0.0,0,0,0.0,0.625,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.6,1,
0,0.5,0,0.0,1,0.4,0,0,0.0,0.2,1,0,0.0,0.6,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.5,0,
0,0.666666666667,0,0.0,0,0.5,0,0,0.0,0.25,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.333333333333,0,
0,0.666666666667,0,0.0,0,0.5,0,0,0.0,0.0,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.333333333333,0,
0,0.666666666667,0,0.0,0,0.5,0,0,0.0,0.0,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.333333333333,0,
0,0.666666666667,0,0.0,0,0.5,0,0,0.5,0.0,1,0,0.0,0.5,0,0.0,0,2,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.333333333333,0,
0,0.666666666667,0,0.0,0,0.5,0,0,0.0,0.0,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.333333333333,0,
0,0.666666666667,0,0.0,0,0.5,0,1,0.0,0.25,0,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.333333333333,0,
0,0.666666666667,0,0.0,0,0.5,0,0,0.0,0.25,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.333333333333,0,
0,0.666666666667,0,0.0,0,0.5,0,0,0.0,0.25,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.333333333333,0,
0,0.666666666667,0,0.0,0,0.5,0,0,0.0,0.0,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.333333333333,0,
0,0.8,0,0.0,1,0.666666666667,0,0,0.166666666667,0.166666666667,1,0,0.0,0.333333333333,0,0.0,1,1,0.0,0,0,0.166666666667,0,0,0,0.0,1,true,0,0.2,1,
0,0.75,0,0.0,1,0.6,0,0,0.2,0.0,1,0,0.0,0.4,0,0.0,1,1,0.0,0,0,0.2,0,0,0,0.0,1,true,0,0.25,0,
0,0.75,0,0.0,1,0.6,0,0,0.2,0.2,1,0,0.0,0.4,0,0.0,1,1,0.0,0,0,0.2,0,0,0,0.0,1,true,0,0.25,0,
0,0.75,0,0.0,1,0.6,0,1,0.2,0.2,0,0,0.0,0.4,0,0.0,1,1,0.0,0,0,0.2,0,0,0,0.0,1,true,0,0.25,0,
0,0.5,0,0.0,0,0.25,0,0,0.0,0.375,0,0,0.0,0.75,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,0,true,0,0.5,1,
0,0.75,0,0.0,1,0.6,0,0,0.2,0.2,1,0,0.0,0.4,0,0.0,1,1,0.0,0,0,0.2,0,0,0,0.0,1,true,0,0.25,0,
0,0.75,0,0.0,1,0.6,0,0,0.2,0.2,1,0,0.0,0.4,0,0.0,1,1,0.0,0,0,0.2,0,0,0,0.0,1,true,0,0.25,0,
0,0.75,0,0.0,1,0.6,0,0,0.2,0.0,1,0,0.0,0.4,0,0.0,1,1,0.0,0,0,0.2,0,0,0,0.0,1,true,0,0.25,0,
0,0.75,0,0.0,1,0.6,0,0,0.2,0.0,1,0,0.0,0.4,0,0.0,1,1,0.0,0,0,0.2,0,0,0,0.0,1,true,0,0.25,0,
0,0.75,0,0.0,1,0.6,0,0,0.2,0.2,1,0,0.0,0.4,0,0.0,1,1,0.0,0,0,0.2,0,0,0,0.0,1,true,0,0.25,0,
0,0.75,0,0.0,1,0.6,0,0,0.2,0.2,1,0,0.0,0.4,0,0.0,1,1,0.0,0,0,0.2,0,0,0,0.0,1,true,0,0.25,0,
0,0.75,0,0.0,1,0.6,0,0,0.2,0.0,1,0,0.0,0.4,0,0.0,1,1,0.0,0,0,0.2,0,0,0,0.0,1,true,0,0.25,0,
0,0.6,0,0.0,1,0.5,0,0,0.166666666667,0.0,1,0,0.0,0.5,0,0.0,0,1,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.4,1,
0,0.5,0,0.0,1,0.4,0,0,0.2,0.0,1,0,0.0,0.6,0,0.0,0,1,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.5,0,
0,0.666666666667,0,0.0,0,0.571428571429,0,0,0.285714285714,0.142857142857,1,0,0.0,0.428571428571,0,0.0,0,2,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.333333333333,1,
0,0.666666666667,0,0.0,0,0.571428571429,0,0,0.285714285714,0.142857142857,1,0,0.0,0.428571428571,0,0.0,0,2,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.333333333333,1,
0,0.666666666667,0,0.0,1,0.5,0,0,0.0,0.0,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,1,true,0,0.333333333333,0,
0,0.666666666667,0,0.0,1,0.5,0,1,0.0,0.25,0,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,1,true,0,0.333333333333,0,
0,0.666666666667,0,0.0,1,0.5,0,1,0.0,0.25,0,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,1,true,0,0.333333333333,0,
0,0.25,0,0.0,0,0.25,0,0,0.0,0.0,0,0,0.0,0.75,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.75,1,
0,0.666666666667,0,0.0,0,0.666666666667,0,0,0.0,0.0,1,0,0.0,0.333333333333,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.333333333333,1,
0,0.25,0,0.0,0,0.25,0,0,0.0,0.0,0,0,0.0,0.75,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.75,1,
0,0.25,0,0.0,0,0.25,0,0,0.0,0.0,0,0,0.0,0.75,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.75,1,
0,0.666666666667,0,0.0,0,0.5,0,0,0.0,0.0,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.333333333333,0,
0,0.666666666667,0,0.0,1,0.5,0,0,0.0,0.0,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,1,true,0,0.333333333333,0,
0,0.666666666667,0,0.0,0,0.5,0,0,0.0,0.0,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.333333333333,0,
0,0.666666666667,0,0.0,0,0.5,0,0,0.0,0.25,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.333333333333,0,
0,0.666666666667,0,0.0,0,0.5,0,0,0.0,0.25,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,1,true,0,0.333333333333,0,
0,0.75,0,0.0,0,0.6,0,0,0.0,0.2,1,0,0.0,0.4,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,1,true,0,0.25,1,
0,0.666666666667,0,0.0,0,0.5,0,0,0.0,0.25,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,1,true,0,0.333333333333,0,
0,0.666666666667,0,0.0,0,0.5,0,0,0.0,0.25,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,1,true,0,0.333333333333,0,
0,0.666666666667,0,0.0,0,0.666666666667,0,0,0.0,0.333333333333,1,0,0.0,0.333333333333,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.333333333333,0,
0,0.666666666667,0,0.0,0,0.5,0,0,0.0,0.25,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,1,true,0,0.333333333333,0,
0,0.666666666667,0,0.0,0,0.666666666667,0,0,0.0,0.0,1,0,0.0,0.333333333333,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,1,true,0,0.333333333333,0,
0,0.8,0,0.0,0,0.5,0,0,0.125,0.125,1,0,0.0,0.5,0,0.0,0,1,0.0,0,0,0.0,0,0,1,0.0,1,true,0,0.2,1,
0,0.666666666667,0,0.0,1,0.5,0,1,0.0,0.25,0,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,1,true,0,0.333333333333,0,
0,0.5,0,0.0,0,0.5,0,0,0.0,0.166666666667,0,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,3,0.0,0,true,0,0.5,2,
0,0.5,0,0.0,1,0.333333333333,0,0,0.0,0.166666666667,0,0,0.0,0.666666666667,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.5,1,
0,0.666666666667,0,0.0,0,0.5,0,0,0.0,0.25,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1,true,0,0.333333333333,0,
0,0.25,0,0.0,0,0.25,0,0,0.0,0.0,0,0,0.0,0.75,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.75,1,
0,0.5,0,0.0,0,0.4,0,0,0.0,0.2,1,0,0.0,0.6,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,0,true,0,0.5,0,
0,0.2,0,0.0,0,0.166666666667,0,0,0.0,0.0,0,0,0.0,0.833333333333,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,0,true,0,0.8,0,
0,0.666666666667,0,0.0,1,0.4,0,0,0.0,0.2,0,0,0.0,0.6,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.333333333333,1,
0,0.5,0,0.0,0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.5,1,
0,0.5,0,0.0,0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.5,1,
0,0.2,0,0.0,0,0.111111111111,0,0,0.0,0.222222222222,0,0,0.0,0.888888888889,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.8,1,
0,0.6,0,0.0,1,0.428571428571,0,0,0.0,0.0,1,0,0.0,0.571428571429,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.4,1,
0,0.5,0,0.0,0,0.5,0,0,0.0,0.0,0,0,0.0,0.5,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.5,1,
0,0.5,0,0.0,0,0.5,0,0,0.0,0.0,0,0,0.0,0.5,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.5,1,
0,0.5,0,0.0,0,0.5,0,0,0.0,0.0,0,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.5,1,
0,0.5,0,0.0,0,0.5,0,0,0.0,0.0,0,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.5,1,
0,0.5,0,0.0,0,0.5,0,0,0.0,0.0,0,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.5,1,
0,0.5,0,0.0,0,0.5,0,0,0.0,0.0,0,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.5,1,
0,0.5,0,0.0,0,0.5,0,0,0.0,0.0,0,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.5,1,
0,0.333333333333,0,0.0,1,0.333333333333,0,0,0.0,0.0,0,0,0.0,0.666666666667,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.666666666667,1,
0,0.5,0,0.0,1,0.4,0,1,0.0,0.2,0,0,0.0,0.6,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.5,0,
0,0.5,0,0.0,1,0.4,0,1,0.0,0.0,0,0,0.0,0.6,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.5,0,
0,0.5,0,0.0,1,0.4,0,1,0.0,0.2,0,0,0.0,0.6,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.5,0,
0,0.571428571429,1,0.0833333333333,1,0.416666666667,0,1,0.0,0.166666666667,1,0,0.0,0.583333333333,0,0.0,1,0,0.0833333333333,0,0,0.0833333333333,0,0,1,0.0,0,true,0,0.428571428571,0,
0,0.5,0,0.0,1,0.4,0,1,0.0,0.0,0,0,0.0,0.6,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.5,0,
0,0.5,0,0.0,1,0.4,0,0,0.0,0.2,1,0,0.0,0.6,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.5,0,
0,0.2,0,0.0,0,0.166666666667,0,0,0.0,0.0,0,0,0.0,0.833333333333,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,0,true,0,0.8,1,
0,0.25,0,0.0,1,0.25,0,0,0.0,0.0,0,0,0.0,0.75,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,true,0,0.75,0,
0,0.25,0,0.0,0,0.2,0,0,0.0,0.0,0,0,0.0,0.8,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,0,true,0,0.75,1,
0,0.666666666667,0,0.0,0,0.5,0,0,0.0,0.25,1,0,0.0,0.5,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,1,true,0,0.333333333333,0,
